-0.68957066801	-0.723938012594	-0.0201548878611	0	-0.724218513339	0.689307412904	0.0190490692239	0	0.000102569312476	0.027732219935	-0.999615484444	0	681.053499371	71.4716401039	353.608786395	1	1694446351.39	1
-0.68957066801	-0.723938012594	-0.0201548878611	0	-0.724218513339	0.689307412904	0.0190490692239	0	0.000102569312476	0.027732219935	-0.999615484444	0	681.053499371	71.4716401039	353.608786395	1	1694446351.42	1
-0.68957066801	-0.723938012594	-0.0201548878611	0	-0.724218513339	0.689307412904	0.0190490692239	0	0.000102569312476	0.027732219935	-0.999615484444	0	681.053499371	71.4716401039	353.608786395	1	1694446351.45	1
-0.68957066801	-0.723938012594	-0.0201548878611	0	-0.724218513339	0.689307412904	0.0190490692239	0	0.000102569312476	0.027732219935	-0.999615484444	0	681.053499371	71.4716401039	353.608786395	1	1694446351.49	1
-0.68957066801	-0.723938012594	-0.0201548878611	0	-0.724218513339	0.689307412904	0.0190490692239	0	0.000102569312476	0.027732219935	-0.999615484444	0	681.053499371	71.4716401039	353.608786395	1	1694446351.55	1
-0.68957066801	-0.723938012594	-0.0201548878611	0	-0.724218513339	0.689307412904	0.0190490692239	0	0.000102569312476	0.027732219935	-0.999615484444	0	681.053499371	71.4716401039	353.608786395	1	1694446351.58	1
-0.689572114031	-0.723936986754	-0.020140140479	0	-0.724217080044	0.689308577203	0.0190610144786	0	8.37987054967e-05	0.0277297765812	-0.999615503501	0	681.051698214	71.4702500922	353.606377179	1	1694446351.66	1
-0.689571729538	-0.723937346248	-0.0201367234479	0	-0.724217344943	0.689308178251	0.0190646657709	0	7.87842490769e-05	0.0277298197833	-0.999615415454	0	681.051646052	71.4703852174	353.603439442	1	1694446351.69	1
-0.689570976596	-0.723938675452	-0.0201134056138	0	-0.724218028564	0.689306768611	0.0190893951661	0	4.47545045897e-05	0.027729985399	-0.999615381921	0	681.052589906	71.4720443279	353.576803918	1	1694446351.71	1
-0.689566398934	-0.723944430785	-0.0200695337132	0	-0.724222565676	0.689300709538	0.01913723076	0	-2.03469470885e-05	0.0277311985069	-0.999615501156	0	681.05584379	71.4785512552	353.517193191	1	1694446351.75	1
-0.689555009294	-0.723957449241	-0.0199903125337	0	-0.724233376039	0.68928710065	0.0192179723136	0	-0.000133928982801	0.0277294990591	-0.999615520688	0	681.057739509	71.4919905678	353.431361619	1	1694446351.79	1
-0.689548625749	-0.72396451873	-0.0199527568104	0	-0.724239395361	0.689279717487	0.0192555807397	0	-0.000187326402556	0.0277282311512	-0.999615507266	0	681.058064741	71.4991221199	353.393401214	1	1694446351.82	1
-0.689522009543	-0.723992815779	-0.0198455768364	0	-0.724264673311	0.689249504812	0.0193858594145	0	-0.000356668662375	0.0277404263247	-0.999615123843	0	681.078834432	71.5333203431	353.171151892	1	1694446351.85	1
-0.689508436809	-0.724003438935	-0.0199262879658	0	-0.724277540853	0.689236666562	0.0193609593018	0	-0.00028347329379	0.0277817087321	-0.999613926859	0	681.123404532	71.5574914089	352.987660124	1	1694446351.88	1
-0.689497551118	-0.724017907852	-0.0197789553693	0	-0.724287846592	0.689221265705	0.0195234268258	0	-0.000503233924734	0.0277870118246	-0.999613746257	0	681.139971927	71.5762477119	352.761898585	1	1694446351.92	1
-0.689498000312	-0.724018475317	-0.0197436870161	0	-0.724287409454	0.689220437147	0.0195690631627	0	-0.000560610328593	0.0277929330247	-0.999613579083	0	681.149838511	71.5794557705	352.67686908	1	1694446351.95	1
-0.689510503329	-0.724006483371	-0.0197431547545	0	-0.724275350044	0.689230343486	0.0196655835607	0	-0.000630429180883	0.027859107945	-0.999611610208	0	681.233564661	71.5914435754	352.218962148	1	1694446351.99	1
-0.689516382691	-0.724004412769	-0.0196120390155	0	-0.724269520216	0.689232260348	0.0198123276014	0	-0.000826963453884	0.0278653284706	-0.999611263633	0	681.250633168	71.5936739729	352.012092721	1	1694446352.02	1
-0.689517847112	-0.72400670607	-0.0194813324407	0	-0.724268026759	0.68922941553	0.0199663596242	0	-0.0010286703199	0.027876866174	-0.999610891147	0	681.273823816	71.6019943459	351.767963173	1	1694446352.05	1
-0.689505739672	-0.724017038526	-0.0195208986037	0	-0.724279458911	0.689217390987	0.0199658569525	0	-0.00100147840858	0.0279051602242	-0.999610015854	0	681.305055697	71.6219854305	351.621811761	1	1694446352.09	1
-0.689468416252	-0.724056390702	-0.019377505139	0	-0.724314584089	0.689175075725	0.0201511572712	0	-0.00123608159687	0.0279289983184	-0.999609051436	0	681.340757927	71.671937414	351.273830084	1	1694446352.12	1
-0.689445037917	-0.724080347163	-0.0193166608727	0	-0.72433670482	0.689148994449	0.0202482341059	0	-0.00134929131331	0.0279518118295	-0.999608327286	0	681.370799655	71.7051428768	351.038929131	1	1694446352.15	1
-0.689419192321	-0.724105312982	-0.0193016733363	0	-0.724361150467	0.689121365808	0.0203136677721	0	-0.00140803999362	0.0279860164245	-0.999607252973	0	681.411938922	71.7426361975	350.780771492	1	1694446352.18	1
-0.689417486448	-0.724111450487	-0.0191379985416	0	-0.724362427776	0.68911470464	0.0204943973728	0	-0.00165195081877	0.0279920411965	-0.999606855828	0	681.430503579	71.7533768822	350.53047598	1	1694446352.22	1
-0.689422338529	-0.724106389107	-0.0191530645506	0	-0.724357739832	0.689118713384	0.0205249919132	0	-0.00166354218908	0.0280240575595	-0.99960590233	0	681.468748543	71.7597283088	350.330198002	1	1694446352.25	1
